country,iso3,year,Q1,Q2,Q3,Q4
Spain,ESP,2012,"17,765,100","17,758,500","17,667,700","17,339,400"
Spain,ESP,2013,"17,030,200","17,160,600","17,230,000","17,135,200"
Spain,ESP,2014,"16,950,600","17,353,000","17,504,000","17,569,100"
Spain,ESP,2015,"17,454,800","17,866,500","18,048,700","18,094,200"
Switzerland,CHE,1980,"3,104,000","3,217,000","3,239,000","3,104,000"
Switzerland,CHE,1981,"3,187,000","3,283,000","3,309,000","3,182,000"
Switzerland,CHE,1982,"3,231,000","3,306,000","3,304,000","3,185,000"
Switzerland,CHE,1983,"3,224,000","3,296,000","3,310,000","3,196,000"
Switzerland,CHE,1984,"3,240,000","3,326,000","3,343,000","3,244,000"
Switzerland,CHE,1985,"3,293,000","3,384,000","3,418,000","3,322,000"
Switzerland,CHE,1986,"3,364,000","3,468,000","3,487,000","3,403,000"
Switzerland,CHE,1987,"3,454,000","3,549,000","3,574,000","3,483,000"
Switzerland,CHE,1988,"3,544,000","3,638,000","3,666,000","3,578,000"
Switzerland,CHE,1989,"3,640,000","3,711,000","3,771,000","3,692,000"
Switzerland,CHE,1990,"3,764,000","3,828,000","3,884,000","3,807,000"
Switzerland,CHE,1991,"3,865,000","4,101,000","4,124,000","4,086,000"
Switzerland,CHE,1992,"4,041,000","4,055,000","4,054,000","3,995,000"
Switzerland,CHE,1993,"3,945,000","3,992,000","4,035,000","3,993,000"
Switzerland,CHE,1994,"3,948,000","3,949,000","3,984,000","3,981,000"
Switzerland,CHE,1995,"3,956,000","3,960,000","3,972,000","3,964,000"
Switzerland,CHE,1996,"3,945,000","3,963,000","3,978,000","3,957,000"
Switzerland,CHE,1997,"3,936,000","3,946,000","3,972,000","3,975,000"
Switzerland,CHE,1998,"3,974,000","4,009,000","4,035,000","4,022,000"
Switzerland,CHE,1999,"4,012,000","4,037,000","4,061,000","4,058,000"
Switzerland,CHE,2000,"4,057,000","4,074,000","4,094,000","4,105,000"
Switzerland,CHE,2001,"4,121,000","4,144,000","4,167,000","4,170,000"
Switzerland,CHE,2002,"4,162,000","4,172,000","4,196,000","4,190,000"
Switzerland,CHE,2003,"4,159,000","4,159,000","4,172,000","4,172,000"
Switzerland,CHE,2004,"4,164,000","4,169,000","4,185,000","4,189,000"
Switzerland,CHE,2005,"4,178,000","4,189,000","4,225,000","4,241,000"
Switzerland,CHE,2006,"4,247,000","4,276,000","4,320,000","4,350,000"
Switzerland,CHE,2007,"4,360,000","4,389,000","4,432,000","4,459,000"
Switzerland,CHE,2008,"4,474,000","4,501,000","4,541,000","4,551,000"
Switzerland,CHE,2009,"4,541,000","4,544,000","4,546,000","4,531,000"
Switzerland,CHE,2010,"4,489,000","4,553,000","4,584,000","4,592,000"
Switzerland,CHE,2011,"4,596,000","4,662,000","4,677,000","4,712,000"
Switzerland,CHE,2012,"4,677,000","4,712,000","4,770,000","4,770,000"
Switzerland,CHE,2013,"4,751,000","4,778,000","4,805,000","4,864,000"
Switzerland,CHE,2014,"4,804,000","4,873,000","4,894,000","4,978,000"
Switzerland,CHE,2015,"4,948,000","4,951,000","4,947,000","5,004,000"
"Taiwan, Province of China",TWN,1980,"6,501,333","6,479,667","6,639,000","6,569,333"
"Taiwan, Province of China",TWN,1981,"6,613,667","6,589,667","6,738,000","6,747,000"
"Taiwan, Province of China",TWN,1982,"6,760,000","6,705,333","6,850,333","6,926,333"
"Taiwan, Province of China",TWN,1983,"6,943,333","6,910,000","7,147,333","7,277,667"
"Taiwan, Province of China",TWN,1984,"7,287,000","7,220,333","7,346,333","7,378,667"
"Taiwan, Province of China",TWN,1985,"7,458,333","7,386,667","7,394,667","7,473,000"
"Taiwan, Province of China",TWN,1986,"7,610,667","7,628,000","7,790,667","7,902,333"
"Taiwan, Province of China",TWN,1987,"7,953,333","7,924,000","8,107,333","8,105,333"
"Taiwan, Province of China",TWN,1988,"8,039,667","7,958,333","8,141,333","8,289,667"
"Taiwan, Province of China",TWN,1989,"8,254,667","8,214,333","8,284,333","8,279,333"
"Taiwan, Province of China",TWN,1990,"8,190,000","8,206,667","8,364,000","8,371,667"
"Taiwan, Province of China",TWN,1991,"8,324,333","8,415,000","8,500,667","8,516,333"
"Taiwan, Province of China",TWN,1992,"8,537,333","8,573,333","8,677,667","8,740,000"
"Taiwan, Province of China",TWN,1993,"8,677,000","8,690,000","8,816,667","8,798,333"
"Taiwan, Province of China",TWN,1994,"8,826,000","8,871,667","8,996,000","9,061,000"
"Taiwan, Province of China",TWN,1995,"9,033,000","9,002,333","9,064,667","9,078,333"
"Taiwan, Province of China",TWN,1996,"9,087,000","9,027,000","9,029,667","9,128,000"
"Taiwan, Province of China",TWN,1997,"9,127,000","9,129,333","9,167,667","9,278,333"
"Taiwan, Province of China",TWN,1998,"9,291,333","9,266,667","9,272,667","9,326,667"
"Taiwan, Province of China",TWN,1999,"9,321,333","9,345,333","9,406,000","9,466,667"
"Taiwan, Province of China",TWN,2000,"9,443,333","9,469,333","9,515,667","9,538,333"
"Taiwan, Province of China",TWN,2001,"9,418,333","9,348,667","9,370,000","9,393,000"
"Taiwan, Province of China",TWN,2002,"9,427,667","9,448,333","9,461,667","9,479,000"
"Taiwan, Province of China",TWN,2003,"9,512,667","9,533,333","9,596,667","9,649,667"
"Taiwan, Province of China",TWN,2004,"9,699,333","9,762,333","9,817,667","9,864,667"
"Taiwan, Province of China",TWN,2005,"9,884,000","9,912,333","9,954,667","10,018,000"
"Taiwan, Province of China",TWN,2006,"10,024,330","10,061,670","10,152,670","10,205,670"
"Taiwan, Province of China",TWN,2007,"10,242,000","10,255,670","10,328,000","10,350,000"
"Taiwan, Province of China",TWN,2008,"10,373,330","10,407,330","10,435,000","10,396,000"
"Taiwan, Province of China",TWN,2009,"10,249,000","10,237,000","10,273,670","10,354,330"
"Taiwan, Province of China",TWN,2010,"10,381,670","10,452,000","10,546,330","10,592,670"
"Taiwan, Province of China",TWN,2011,"10,617,670","10,671,330","10,761,330","10,785,000"
"Taiwan, Province of China",TWN,2012,"10,801,330","10,835,330","10,887,330","10,915,330"
"Taiwan, Province of China",TWN,2013,"10,923,670","10,942,330","10,988,000","11,014,670"
"Taiwan, Province of China",TWN,2014,"11,027,330","11,051,330","11,100,000","11,136,000"
"Taiwan, Province of China",TWN,2015,"11,160,330","11,178,000","11,218,000","11,234,000"
Netherlands,NLD,1980, -   , -   , -   , -   
Netherlands,NLD,1981, -   , -   , -   , -   
Netherlands,NLD,1982, -   , -   , -   , -   
Netherlands,NLD,1983, -   , -   , -   , -   
Netherlands,NLD,1984, -   , -   , -   , -   
Netherlands,NLD,1985, -   , -   , -   , -   
Netherlands,NLD,1986, -   , -   , -   , -   
Netherlands,NLD,1987, -   , -   , -   , -   
Netherlands,NLD,1988, -   , -   , -   , -   
Netherlands,NLD,1989, -   , -   , -   , -   
Netherlands,NLD,1990, -   , -   , -   , -   
Netherlands,NLD,1991, -   , -   , -   , -   
Netherlands,NLD,1992, -   , -   , -   , -   
Netherlands,NLD,1993, -   , -   , -   , -   
Netherlands,NLD,1994, -   , -   , -   , -   
Netherlands,NLD,1995, -   , -   , -   , -   
Netherlands,NLD,1996, -   , -   , -   , -   
Netherlands,NLD,1997, -   , -   , -   , -   
Netherlands,NLD,1998, -   , -   , -   , -   
Netherlands,NLD,1999, -   , -   , -   , -   
Netherlands,NLD,2000, -   , -   , -   , -   
Netherlands,NLD,2001, -   , -   , -   , -   
Netherlands,NLD,2002, -   , -   , -   , -   
Netherlands,NLD,2003,"7,820,000","7,797,000","7,790,000","7,761,000"
Netherlands,NLD,2004,"7,757,000","7,761,000","7,758,000","7,768,000"
Netherlands,NLD,2005,"7,768,000","7,810,000","7,820,000","7,857,000"
Netherlands,NLD,2006,"7,876,000","7,887,000","7,943,000","8,014,000"
Netherlands,NLD,2007,"8,081,000","8,140,000","8,208,000","8,231,000"
Netherlands,NLD,2008,"8,310,000","8,355,000","8,379,000","8,408,000"
Netherlands,NLD,2009,"8,439,000","8,391,000","8,334,000","8,287,000"
Netherlands,NLD,2010,"8,260,000","8,282,000","8,278,000","8,298,000"
Netherlands,NLD,2011,"8,277,000","8,240,000","8,267,000","8,320,000"
Netherlands,NLD,2012,"8,322,000","8,329,000","8,347,000","8,332,000"
Netherlands,NLD,2013,"8,294,000","8,270,000","8,249,000","8,260,000"
Netherlands,NLD,2014,"8,195,000","8,192,000","8,222,000","8,266,000"
Netherlands,NLD,2015,"8,278,000","8,295,000","8,307,000","8,299,000"
Tunisia,TUN,1980, -   , -   , -   , -   
Tunisia,TUN,1981, -   , -   , -   , -   
Tunisia,TUN,1982, -   , -   , -   , -   
Tunisia,TUN,1983, -   , -   , -   , -   
Tunisia,TUN,1984, -   , -   , -   , -   
Tunisia,TUN,1985, -   , -   , -   , -   
Tunisia,TUN,1986, -   , -   , -   , -   
Tunisia,TUN,1987, -   , -   , -   , -   
Tunisia,TUN,1988, -   , -   , -   , -   
Tunisia,TUN,1989, -   , -   , -   , -   
Tunisia,TUN,1990, -   , -   , -   , -   
Tunisia,TUN,1991, -   , -   , -   , -   
Tunisia,TUN,1992, -   , -   , -   , -   
Tunisia,TUN,1993, -   , -   , -   , -   
Tunisia,TUN,1994, -   , -   , -   , -   
Tunisia,TUN,1995, -   , -   , -   , -   
Tunisia,TUN,1996, -   , -   , -   , -   
Tunisia,TUN,1997, -   , -   , -   , -   
Tunisia,TUN,1998, -   , -   , -   , -   
Tunisia,TUN,1999, -   , -   , -   , -   
Tunisia,TUN,2000, -   , -   , -   , -   
Tunisia,TUN,2001, -   , -   , -   , -   
Tunisia,TUN,2002, -   , -   , -   , -   
Tunisia,TUN,2003, -   , -   , -   , -   
Tunisia,TUN,2004, -   , -   , -   , -   
Tunisia,TUN,2005, -   , -   , -   , -   
Tunisia,TUN,2006, -   , -   , -   , -   
Tunisia,TUN,2007, -   , -   , -   , -   
Tunisia,TUN,2008, -   , -   , -   , -   
Tunisia,TUN,2009, -   , -   , -   , -   
Tunisia,TUN,2010, -   , -   , -   , -   
Tunisia,TUN,2011, -   ,"3,139,800", -   ,"3,170,700"
Tunisia,TUN,2012,"3,207,100","3,231,600","3,242,900","3,255,800"
Tunisia,TUN,2013,"3,281,200","3,315,300","3,341,200","3,368,700"
Tunisia,TUN,2014,"3,392,500", -   ,"3,399,200","3,413,700"
Tunisia,TUN,2015,"3,398,600","3,386,300","3,392,100","3,402,000"
United Kingdom,GBR,1980,"27,334,000","27,239,000","26,978,000","26,686,000"
United Kingdom,GBR,1981,"26,425,000","26,223,000","26,128,000","25,922,000"
United Kingdom,GBR,1982,"25,861,000","25,766,000","25,670,000","25,465,000"
United Kingdom,GBR,1983,"25,395,000","25,461,000","25,759,000","25,918,000"
United Kingdom,GBR,1984,"26,044,000","26,160,000","26,293,000","26,378,000"
United Kingdom,GBR,1985,"26,425,000","26,473,000","26,551,000","26,524,000"
United Kingdom,GBR,1986,"26,477,000","26,522,000","26,636,000","26,687,000"
United Kingdom,GBR,1987,"26,747,000","27,048,000","27,345,000","27,599,000"
United Kingdom,GBR,1988,"27,809,000","28,016,000","28,304,000","28,502,000"
United Kingdom,GBR,1989,"28,797,000","28,902,000","29,018,000","29,120,000"
United Kingdom,GBR,1990,"29,134,000","29,215,000","29,123,000","28,899,000"
United Kingdom,GBR,1991,"28,581,000","28,300,000","28,141,000","27,987,000"
United Kingdom,GBR,1992,"27,973,000","27,818,000","27,422,000","27,277,000"
United Kingdom,GBR,1993,"27,391,000","27,374,000","27,440,000","27,510,000"
United Kingdom,GBR,1994,"27,491,000","27,535,000","27,729,000","27,802,000"
United Kingdom,GBR,1995,"27,793,000","27,899,000","27,900,000","28,047,000"
United Kingdom,GBR,1996,"27,963,000","28,101,000","28,253,000","28,355,000"
United Kingdom,GBR,1997,"28,364,000","28,626,000","28,757,000","28,883,000"
United Kingdom,GBR,1998,"28,921,000","28,822,000","28,913,000","29,086,000"
United Kingdom,GBR,1999,"29,128,000","29,210,000","29,450,000","29,591,000"
United Kingdom,GBR,2000,"29,520,000","29,651,000","29,830,000","29,888,000"
United Kingdom,GBR,2001,"29,908,000","30,011,000","30,181,000","30,199,000"
United Kingdom,GBR,2002,"30,194,000","30,297,000","30,370,000","30,366,000"
United Kingdom,GBR,2003,"30,422,000","30,580,000","30,739,000","30,778,000"
United Kingdom,GBR,2004,"30,861,000","30,901,000","30,923,000","31,094,000"
United Kingdom,GBR,2005,"31,225,000","31,270,000","31,398,000","31,499,000"
United Kingdom,GBR,2006,"31,577,000","31,653,000","31,790,000","31,910,000"
United Kingdom,GBR,2007,"31,846,000","31,900,000","32,048,000","32,086,000"
United Kingdom,GBR,2008,"32,111,000","32,181,000","32,155,000","31,973,000"
United Kingdom,GBR,2009,"31,777,000","31,594,000","31,478,000","31,324,000"
United Kingdom,GBR,2010,"31,338,000","31,413,000","31,348,000","31,397,000"
United Kingdom,GBR,2011,"31,489,000","31,415,000","31,605,000","31,628,000"
United Kingdom,GBR,2012,"31,984,000","31,926,000","31,822,000","31,778,000"
United Kingdom,GBR,2013,"31,981,000","32,045,000","32,228,000","32,628,000"
United Kingdom,GBR,2014,"32,950,000","33,226,000","33,329,000","33,411,000"
United Kingdom,GBR,2015,"33,538,000","33,601,000","33,744,000", -   
United States,USA,1980,"99,995,000","98,945,000","98,824,000","99,545,000"
United States,USA,1981,"100,191,000","101,048,000","100,689,000","100,207,000"
United States,USA,1982,"99,762,000","100,116,000","99,633,000","99,112,000"
United States,USA,1983,"99,089,000","99,642,000","101,608,000","102,729,000"
United States,USA,1984,"103,824,000","105,193,000","105,163,000","105,972,000"
United States,USA,1985,"106,555,000","106,932,000","107,095,000","108,007,000"
United States,USA,1986,"108,480,000","109,089,000","110,015,000","110,475,000"
United States,USA,1987,"111,257,000","112,434,000","113,057,000","113,505,000"
United States,USA,1988,"114,227,000","114,292,000","115,282,000","116,100,000"
United States,USA,1989,"116,776,000","117,099,000","117,655,000","117,912,000"
United States,USA,1990,"119,059,000","119,151,000","118,802,000","118,306,000"
United States,USA,1991,"117,755,000","117,440,000","117,484,000","117,770,000"
United States,USA,1992,"117,753,000","118,375,000","118,826,000","118,876,000"
United States,USA,1993,"119,275,000","120,115,000","120,856,000","121,169,000"
United States,USA,1994,"122,086,000","122,864,000","123,342,000","124,516,000"
United States,USA,1995,"124,928,000","124,421,000","124,852,000","125,188,000"
United States,USA,1996,"125,639,000","126,244,000","127,172,000","127,771,000"
United States,USA,1997,"128,298,000","129,464,000","130,010,000","130,653,000"
United States,USA,1998,"130,807,000","131,325,000","131,390,000","132,280,000"
United States,USA,1999,"132,856,000","133,311,000","133,591,000","134,309,000"
United States,USA,2000,"136,598,000","136,630,000","136,662,000","137,322,000"
United States,USA,2001,"137,612,000","137,092,000","136,241,000","136,238,000"
United States,USA,2002,"136,438,000","136,539,000","136,705,000","136,521,000"
United States,USA,2003,"137,482,000","137,544,000","137,549,000","138,424,000"
United States,USA,2004,"138,542,000","138,852,000","139,573,000","140,231,000"
United States,USA,2005,"140,385,000","141,609,000","142,434,000","142,499,000"
United States,USA,2006,"143,457,000","144,089,000","144,625,000","145,534,000"
United States,USA,2007,"146,057,000","145,903,000","145,682,000","146,595,000"
United States,USA,2008,"146,156,000","145,908,000","145,203,000","144,100,000"
United States,USA,2009,"141,640,000","140,248,000","139,492,000","138,659,000"
United States,USA,2010,"138,581,000","139,241,000","139,438,000","139,044,000"
United States,USA,2011,"139,394,000","139,624,000","139,942,000","140,826,000"
United States,USA,2012,"141,877,000","142,204,000","142,278,000","143,345,000"
United States,USA,2013,"143,359,000","143,842,000","144,284,000","144,555,000"
United States,USA,2014,"145,185,000","145,792,000","146,464,000","147,389,000"
United States,USA,2015,"148,231,000","148,748,000","149,043,000","149,444,000"
Ukraine,UKR,1980, -   , -   , -   , -   
Ukraine,UKR,1981, -   , -   , -   , -   
Ukraine,UKR,1982, -   , -   , -   , -   
Ukraine,UKR,1983, -   , -   , -   , -   
Ukraine,UKR,1984, -   , -   , -   , -   
Ukraine,UKR,1985, -   , -   , -   , -   
Ukraine,UKR,1986, -   , -   , -   , -   
Ukraine,UKR,1987, -   , -   , -   , -   
Ukraine,UKR,1988, -   , -   , -   , -   
Ukraine,UKR,1989, -   , -   , -   , -   
Ukraine,UKR,1990, -   , -   , -   , -   
Ukraine,UKR,1991, -   , -   , -   , -   
Ukraine,UKR,1992, -   , -   , -   , -   
Ukraine,UKR,1993, -   , -   , -   , -   
Ukraine,UKR,1994, -   , -   , -   , -   
Ukraine,UKR,1995, -   , -   , -   , -   
Ukraine,UKR,1996, -   , -   , -   , -   
Ukraine,UKR,1997, -   , -   , -   , -   
Ukraine,UKR,1998, -   , -   , -   , -   
Ukraine,UKR,1999, -   , -   , -   , -   
Ukraine,UKR,2000, -   , -   , -   , -   
Ukraine,UKR,2001, -   , -   , -   , -   
Ukraine,UKR,2002, -   , -   , -   , -   
Ukraine,UKR,2003, -   , -   , -   , -   
Ukraine,UKR,2004, -   , -   , -   , -   
Ukraine,UKR,2005,"20,269,000","20,339,000","20,552,000","20,669,000"
Ukraine,UKR,2006,"20,702,000","20,724,000","20,674,000","20,682,000"
Ukraine,UKR,2007,"20,838,000","20,820,000","20,843,000","20,842,000"
Ukraine,UKR,2008,"20,984,000","21,067,000","21,036,000","20,921,000"
Ukraine,UKR,2009,"20,252,000","20,190,000","20,163,000","20,133,000"
Ukraine,UKR,2010,"20,338,000","20,229,000","20,205,000","20,198,000"
Ukraine,UKR,2011,"20,365,000","20,277,000","20,245,000","20,219,000"
Ukraine,UKR,2012,"20,246,000","20,421,000","20,336,000","20,161,000"
Ukraine,UKR,2013,"20,426,000","20,498,000","20,361,000","20,125,000"
Ukraine,UKR,2014,"19,769,000","18,613,000","18,165,000","17,754,000"
Ukraine,UKR,2015,"16,586,000","16,509,000","16,346,000", -   
"Venezuela, Bolivarian Republic of",VEN,1980, -   , -   , -   , -   
"Venezuela, Bolivarian Republic of",VEN,1981, -   , -   , -   , -   
"Venezuela, Bolivarian Republic of",VEN,1982, -   , -   , -   , -   
"Venezuela, Bolivarian Republic of",VEN,1983, -   , -   , -   , -   
"Venezuela, Bolivarian Republic of",VEN,1984,"4,831,719","4,831,719","4,952,712","4,952,712"
"Venezuela, Bolivarian Republic of",VEN,1985,"5,011,028","5,011,028","5,201,203","5,201,203"
"Venezuela, Bolivarian Republic of",VEN,1986,"5,314,231","5,314,231","5,477,787","5,477,787"
"Venezuela, Bolivarian Republic of",VEN,1987,"5,602,965","5,602,965","5,785,402","5,785,402"
"Venezuela, Bolivarian Republic of",VEN,1988,"5,954,263","5,954,263","6,116,605","6,116,605"
"Venezuela, Bolivarian Republic of",VEN,1989,"6,115,426","6,115,426","6,238,704","6,238,704"
"Venezuela, Bolivarian Republic of",VEN,1990,"6,110,512","6,466,847","6,354,555","6,354,555"
"Venezuela, Bolivarian Republic of",VEN,1991,"6,539,860","6,836,346","6,769,251","6,769,251"
"Venezuela, Bolivarian Republic of",VEN,1992,"6,855,909","7,079,291","7,003,868","7,003,868"
"Venezuela, Bolivarian Republic of",VEN,1993,"7,001,319","7,146,650","7,068,336","7,068,336"
"Venezuela, Bolivarian Republic of",VEN,1994,"7,246,388","7,285,335","7,604,812","7,729,174"
"Venezuela, Bolivarian Republic of",VEN,1995,"7,604,812","7,729,174","8,078,879","8,494,724"
"Venezuela, Bolivarian Republic of",VEN,1996,"7,735,788","7,902,508","8,691,438","7,901,881"
"Venezuela, Bolivarian Republic of",VEN,1997,"8,078,879","8,494,724","8,360,784","8,642,748"
"Venezuela, Bolivarian Republic of",VEN,1998,"8,534,346","8,681,319","8,736,026","8,846,108"
"Venezuela, Bolivarian Republic of",VEN,1999,"8,659,846","8,709,061","8,663,090","8,828,174"
"Venezuela, Bolivarian Republic of",VEN,2000,"8,593,289","8,785,329","8,828,087","9,126,279"
"Venezuela, Bolivarian Republic of",VEN,2001,"8,941,353","9,313,063","9,565,472","9,816,913"
"Venezuela, Bolivarian Republic of",VEN,2002,"9,580,075","9,664,882","9,682,149","9,890,988"
"Venezuela, Bolivarian Republic of",VEN,2003,"9,408,926","9,629,252","9,898,894","10,074,873"
"Venezuela, Bolivarian Republic of",VEN,2004,"9,936,668","10,120,938","10,286,232","10,525,610"
"Venezuela, Bolivarian Republic of",VEN,2005,"10,215,626","10,315,804","10,615,040","10,840,612"
"Venezuela, Bolivarian Republic of",VEN,2006,"10,730,493","10,842,967","11,002,848","11,232,720"
"Venezuela, Bolivarian Republic of",VEN,2007,"10,895,724","11,317,714","11,278,295","11,665,469"
"Venezuela, Bolivarian Republic of",VEN,2008,"11,376,338","11,664,272","11,752,124","11,944,095"
"Venezuela, Bolivarian Republic of",VEN,2009,"11,647,833","12,003,135","11,806,891","12,116,233"
"Venezuela, Bolivarian Republic of",VEN,2010,"11,756,696","11,930,770","11,763,268","12,129,475"
"Venezuela, Bolivarian Republic of",VEN,2011,"11,964,079","12,057,611","12,238,856","12,516,049"
"Venezuela, Bolivarian Republic of",VEN,2012,"12,074,259","12,267,995","12,500,668","12,652,051"
"Venezuela, Bolivarian Republic of",VEN,2013,"12,411,920","12,602,157","12,893,429","12,991,302"
"Venezuela, Bolivarian Republic of",VEN,2014,"12,799,009","13,102,761","13,271,694","13,399,261"
"Venezuela, Bolivarian Republic of",VEN,2015,"12,947,794","13,262,130","12,913,843", -   
Zimbabwe,ZWE,1980, -   , -   , -   , -   
Zimbabwe,ZWE,1981, -   , -   , -   , -   
Zimbabwe,ZWE,1982, -   , -   , -   , -   
Zimbabwe,ZWE,1983, -   , -   , -   , -   
Zimbabwe,ZWE,1984, -   , -   , -   , -   
Zimbabwe,ZWE,1985, -   , -   , -   , -   
Zimbabwe,ZWE,1986, -   , -   , -   , -   
Zimbabwe,ZWE,1987, -   , -   , -   , -   
Zimbabwe,ZWE,1988, -   , -   , -   , -   
Zimbabwe,ZWE,1989, -   , -   , -   , -   
Zimbabwe,ZWE,1990, -   , -   , -   , -   
Zimbabwe,ZWE,1991, -   , -   , -   , -   
Zimbabwe,ZWE,1992, -   , -   , -   , -   
Zimbabwe,ZWE,1993, -   , -   , -   , -   
Zimbabwe,ZWE,1994, -   , -   , -   , -   
Zimbabwe,ZWE,1995, -   , -   , -   , -   
Zimbabwe,ZWE,1996, -   , -   , -   , -   
Zimbabwe,ZWE,1997, -   , -   , -   , -   
Zimbabwe,ZWE,1998, -   , -   , -   , -   
Zimbabwe,ZWE,1999, -   , -   , -   , -   
Zimbabwe,ZWE,2000, -   , -   , -   , -   
Zimbabwe,ZWE,2001, -   , -   , -   , -   
Zimbabwe,ZWE,2002, -   , -   , -   , -   
Zimbabwe,ZWE,2003, -   , -   , -   , -   
Zimbabwe,ZWE,2004, -   , -   , -   , -   
Zimbabwe,ZWE,2005, -   , -   , -   , -   
Zimbabwe,ZWE,2006, -   , -   , -   , -   
Zimbabwe,ZWE,2007, -   , -   , -   , -   
Zimbabwe,ZWE,2008, -   , -   , -   , -   
Zimbabwe,ZWE,2009, -   , -   , -   , -   
Zimbabwe,ZWE,2010,"1,199,200","1,114,000","1,015,500","1,146,600"
Zimbabwe,ZWE,2011,"1,200,500","1,115,400","1,018,700","786,100"
Zimbabwe,ZWE,2012,"796,500","795,700","769,100","779,600"
Zimbabwe,ZWE,2013,"745,700","774,000","766,800", -   
Zimbabwe,ZWE,2014, -   , -   , -   , -   
Zimbabwe,ZWE,2015, -   , -   , -   , -   
